0.244736	0.231472	-0.252366	0.274559	0.158069	-0.312972	-0.162924	-0.149105	0.235833	0.371396	0.0704771	0.487175	0.467907	-0.653048	0.755666	0.755296	-0.307811	-0.376866	0.124412	0.0100866	-0.183299	0.0735812	-0.206255	-0.777411	
0.250968	0.240276	-0.259286	0.278973	0.209323	-0.33906	-0.175955	-0.139954	0.22809	0.31034	0.0408024	0.454014	0.419785	-0.689924	0.755296	0.768521	-0.287615	-0.424368	0.106462	0.0644202	-0.24458	0.0292645	-0.233277	-0.790411	
-0.21012	-0.308649	0.21408	-0.319555	-0.114991	0.259458	0.20651	0.00266111	-0.285464	-0.389448	-0.265047	-0.389022	-0.385367	0.136369	-0.307811	-0.287615	0.381326	0.143673	-0.020027	0.123884	0.0614892	-0.166015	0.142617	0.304125	
-0.179967	-0.135884	0.173821	-0.147272	-0.303067	0.302804	0.206133	-0.00967285	-0.110957	-0.0392773	-0.107843	-0.241538	-0.173605	0.392625	-0.376866	-0.424368	0.143673	0.485015	-0.0495318	-0.281412	0.501257	0.0598602	0.415704	0.441323	
0.390961	0.0922983	0.0585743	0.00869456	0.0988714	-0.0250698	0.0782452	-0.188577	0.152858	0.176535	-0.0304726	0.199716	0.231231	-0.00481332	0.124412	0.106462	-0.020027	-0.0495318	0.507188	0.233545	0.00663143	0.203305	-0.124551	-0.117398	
0.28089	0.00325003	0.0951134	-0.100331	0.278661	-0.125656	0.0621988	0.054547	0.0593099	-0.180619	-0.0964314	-0.00685049	-0.06654	-0.077117	0.0100866	0.0644202	0.123884	-0.281412	0.233545	0.496683	-0.33293	-0.172465	-0.191337	-0.0512082	
-0.0723228	-0.0568774	0.142148	-0.072494	-0.320106	0.260355	0.257459	-0.0501918	-0.00469814	0.123801	-0.140709	-0.0955591	-0.020776	0.257773	-0.183299	-0.24458	0.0614892	0.501257	0.00663143	-0.33293	0.634532	0.0429991	0.554763	0.267826	
0.105805	0.0729297	0.120224	-0.0753748	-0.0122309	-0.0992132	-0.146222	-0.0879796	0.167491	0.126818	0.124422	0.0558729	0.131855	0.0320554	0.0735812	0.0292645	-0.166015	0.0598602	0.203305	-0.172465	0.0429991	0.589335	-0.327619	-0.0579213	
-0.106101	-0.0771182	0.0671388	-0.0192419	-0.266568	0.272285	0.326099	0.0309343	-0.0757823	0.0378916	-0.204239	-0.115904	-0.0979128	0.211646	-0.206255	-0.233277	0.142617	0.415704	-0.124551	-0.191337	0.554763	-0.327619	0.71612	0.275344	
-0.245055	-0.264141	0.308717	-0.329659	-0.219954	0.339611	0.21455	0.187383	-0.213896	-0.324757	-0.0500814	-0.468693	-0.435944	0.713723	-0.777411	-0.790411	0.304125	0.441323	-0.117398	-0.0512082	0.267826	-0.0579213	0.275344	0.821375	
